country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
FRA,ngdp_rpch,2015,1.08156833316291,0,1.04638884275,0.0351794904129099,0.9,1.21547954782054,0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2016,0.931744183467597,0,0.9801957175,-0.048451534032403,0.1,0.797832968809971,-0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2016,0.931744183467597,0,0.9801957175,-0.048451534032403,0.25,0.845480740524487,-0.0862634429431104,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2016,0.931744183467597,0,0.9801957175,-0.048451534032403,0.75,1.01800762641071,0.0862634429431104,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2016,0.931744183467597,0,0.9801957175,-0.048451534032403,0.9,1.06565539812522,0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2017,2.44089534044767,0,2.4367881125,0.00410722794766993,0.1,2.30698412579004,-0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2017,2.44089534044767,0,2.4367881125,0.00410722794766993,0.25,2.35463189750456,-0.0862634429431104,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2017,2.44089534044767,0,2.4367881125,0.00410722794766993,0.75,2.52715878339078,0.0862634429431104,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2017,2.44089534044767,0,2.4367881125,0.00410722794766993,0.9,2.5748065551053,0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2018,1.78915061246278,0,1.809938895,-0.0207882825372199,0.1,1.65523939780515,-0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2018,1.78915061246278,0,1.809938895,-0.0207882825372199,0.25,1.70288716951967,-0.0862634429431104,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2018,1.78915061246278,0,1.809938895,-0.0207882825372199,0.75,1.87541405540589,0.0862634429431104,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2018,1.78915061246278,0,1.809938895,-0.0207882825372199,0.9,1.92306182712041,0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2019,2.06257874114792,0,1.87790022425,0.18467851689792,0.1,1.92866752649029,-0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2019,2.06257874114792,0,1.87790022425,0.18467851689792,0.25,2.00261973158787,-0.0599590095600497,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2019,2.06257874114792,0,1.87790022425,0.18467851689792,0.75,2.12253775070797,0.0599590095600497,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2019,2.06257874114792,0,1.87790022425,0.18467851689792,0.9,2.19648995580555,0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2020,-8.28637022781836,0,-6.65693810325,-1.62943212456836,0.1,-8.42915424101306,-0.142784013194696,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2020,-8.28637022781836,0,-6.65693810325,-1.62943212456836,0.25,-8.353704347535,-0.0673341197166399,bvar_mix,absolute,rolling window
