target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2022,ngdp_rpch,0,bvar_qu,0.220393690296015,0.0809823053958882,0.00228190760306379,0.137129477297063,0.962941024226733,1.08959267010897,0.985664650138239,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.833333333333333,1,0,0.166666666666667,0.5,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1
2023,ngdp_rpch,0,bvar_qu,0.169174240078309,0.0395582014072213,0.0623071780850168,0.0673088605860709,0.779034057851394,1.02717407962601,0.782779602065934,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333
2013,ngdp_rpch,0.5,bvar_qu,0.259501915187834,0.183771942573011,0.0349467381656312,0.040783234449192,1.0405917265533,2.04432673843316,1.34136550759894,0,0,0,0.714285714285714,1,1,1,1,1,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,1,1
2014,ngdp_rpch,0.5,bvar_qu,0.643835926017459,0.16356411465415,0.0368508165275749,0.443420994835734,2.83292246164789,4.32211090106783,3.18201242482636,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2015,ngdp_rpch,0.5,bvar_qu,0.466505887242152,0.185494260274764,0.0374093358722628,0.243602291095126,2.1658591555261,2.84458179148862,2.15773495813435,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2016,ngdp_rpch,0.5,bvar_qu,0.278158553626557,0.167108969369896,0,0.111049584256662,1.13615072916549,1.85099137989106,1.34726371910522,0,0,0.285714285714286,0.285714285714286,0.714285714285714,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,0.5,bvar_qu,0.302017214101073,0.161053053740962,0.015754781523976,0.125209378836135,1.39018068011352,2.72441961311155,1.71813085166896,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2018,ngdp_rpch,0.5,bvar_qu,0.328108697405698,0.147279717599454,0.00968388825091221,0.171145091555332,1.53200972234349,1.93469397572856,1.52671144702249,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2019,ngdp_rpch,0.5,bvar_qu,0.308568546812181,0.143331695423913,0.00368394531409016,0.161552906074178,1.4402212467435,1.66987353785246,1.43313927986579,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,1,0,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2020,ngdp_rpch,0.5,bvar_qu,2.91827109324101,0.301739743085311,0.0101093619356039,2.6064219882201,12.402780995014,25.101243784024,16.458370309583,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2021,ngdp_rpch,0.5,bvar_qu,1.54932716727462,1.3851009033297,0.136353868510816,0.0278723954341012,7.59718652462227,16.6823224797691,9.69229751198274,0.333333333333333,0.666666666666667,0.833333333333333,1,1,1,1,1,1,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.5,0.833333333333333,0.833333333333333,1,1,1,1,1,1
2022,ngdp_rpch,0.5,bvar_qu,0.645749455380078,0.546275730034869,0.00150952682392764,0.0979641985212814,2.93998639935935,6.94483164386807,4.02828300722172,0.333333333333333,0.5,0.5,0.833333333333333,1,1,1,1,1,0,0,0,0,0,0.166666666666667,0.5,0.5,0.666666666666667,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,0.5,bvar_qu,0.439741916060537,0.234241281445263,0.0178022235125358,0.187698411102739,1.69877055037575,2.96175828031354,2.16131843461944,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,1,1,1,0,0,0,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1
2013,ngdp_rpch,1,bvar_qu,0.706379442125515,0.374058029009243,0.0119546760093947,0.320366737106877,3.12924583162789,4.17258934754014,3.33188034904503,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,1,1,0,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2014,ngdp_rpch,1,bvar_qu,0.81126962466735,0.299202549480016,0.00673802839648737,0.505329046790846,3.52102815684804,5.08134528914877,3.8047788030696,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2015,ngdp_rpch,1,bvar_qu,0.642231099927561,0.342933752025594,0,0.299297347901967,2.9437868178027,4.44132018775468,3.14152408792781,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1,bvar_qu,0.469167707608778,0.334339961492624,4.2627887524026e-05,0.134785118228629,2.16910870593479,3.72555151434636,2.48301559019782,0.142857142857143,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1,bvar_qu,0.420453506533551,0.307803107544146,0.0507192780161746,0.0619311209732306,1.85572408146308,3.42449390425936,2.248735370646,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1
2018,ngdp_rpch,1,bvar_qu,0.551466936096453,0.281936849975525,0,0.269530086120929,2.5391177798903,3.92843330715821,2.81029354962262,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1,bvar_qu,0.432239302451302,0.268217457077924,0,0.164021845373378,1.815637929343,2.98009810691408,2.12741595584567,0,0,0.142857142857143,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1,bvar_qu,7.71628489058722,0.254457017384931,0,7.46182787320229,31.8688124154111,71.8580067759145,46.1126857677506,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1,bvar_qu,4.25618936688997,3.76393241419575,0,0.492256952694212,20.7483186597061,44.2936114671319,26.013357185048,0.166666666666667,0.5,0.833333333333333,1,1,1,1,1,1,0,0,0,0,0,0,0.166666666666667,0.5,0.833333333333333,1,1,1,1,1,1,1,1,1
2022,ngdp_rpch,1,bvar_qu,1.87325484217609,1.79591417347613,0,0.0773406686999647,9.70848894733348,22.443660350358,12.5584992730311,0.5,0.833333333333333,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.166666666666667,0.5,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,1,bvar_qu,0.952621264651707,0.686969003011389,0.000748343006484428,0.264903918633834,3.82030526283105,8.69411556639204,5.37844648472639,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.833333333333333,1,1,1,1,0,0,0,0,0.166666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2013,ngdp_rpch,1.5,bvar_qu,0.926850057671261,0.429118822896191,0,0.49773123477507,3.99319778427925,5.18683375014224,4.23279158938596,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2014,ngdp_rpch,1.5,bvar_qu,0.773464505145185,0.397008150802797,0.0207384318949891,0.355717922447399,3.36864774454763,4.45843750693289,3.63508378652522,0,0.142857142857143,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,0.714285714285714,1,1,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1
2015,ngdp_rpch,1.5,bvar_qu,0.617379015198636,0.353241766852944,0,0.264137248345693,2.89055181915197,3.97839038457459,3.03103388154925,0,0.142857142857143,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1.5,bvar_qu,0.669898431041706,0.398620241974664,0.00148747118972638,0.269790717877315,2.89513360114349,4.43619872880457,3.2958065032416,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1.5,bvar_qu,0.487784707791459,0.362849371323415,0.0335384923496204,0.0913968441184241,2.20779124971269,4.05440586177404,2.62715793179335,0,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,1,1,1,1,1,1,1
2018,ngdp_rpch,1.5,bvar_qu,0.565842280973111,0.350305298497193,0,0.215536982475918,2.5779878278855,4.43146271979763,2.93307251702921,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1.5,bvar_qu,0.637767423284535,0.321149728781261,0,0.316617694503274,2.71395468085433,3.58288166962559,2.93371755658364,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,1,1,0,0,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1.5,bvar_qu,7.71321517700653,0.312337071203292,0,7.40087810580324,32.0756421570243,70.6859742631644,45.5769449061844,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1.5,bvar_qu,3.22958261220562,0.652085251057704,2.57749736114792,0,14.8190207865155,18.9557220281026,14.5856745398957,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333
2022,ngdp_rpch,1.5,bvar_qu,3.01820495069045,2.96751638813104,0.0340861117834336,0.0166024507759723,16.0075563432845,37.3627743073995,20.7331899287712,0.666666666666667,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.166666666666667,0.833333333333333,1,1,1,1,1,1,1,1
2023,ngdp_rpch,1.5,bvar_qu,1.42981780295758,1.17764102445283,9.58892885206566e-05,0.252080889216228,6.1985998969467,15.4389590832567,8.95637309113255,0.166666666666667,0.5,0.5,0.666666666666667,1,1,1,1,1,0,0,0,0,0,0.333333333333333,0.5,0.5,0.833333333333333,1,1,1,1,1,1,1,1,1
2013,pcpi_pch,0,bvar_qu,0.0893794399842036,0.0257593193690193,0.0259487359094379,0.0376713847057464,0.403672761517068,0.541320407826222,0.405780692915583,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2014,pcpi_pch,0,bvar_qu,0.112328736593538,0.0314683121715455,0.0017830552147044,0.0790773692072883,0.491619639300904,0.758703762519663,0.55154140071591,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2015,pcpi_pch,0,bvar_qu,0.181785923607675,0.032922164222834,0.0010421269730292,0.147821632411812,0.790353057360693,1.3660382392186,0.966597090041916,0,0,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2016,pcpi_pch,0,bvar_qu,0.115029275050759,0.0306231381671265,0.0176412032072396,0.0667649336763928,0.50716696175098,0.742540775391037,0.553602742250698,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1
2017,pcpi_pch,0,bvar_qu,0.0637573208870491,0.0270470514268588,0.036436157201371,0.000274112258819279,0.302604794585575,0.455254004347944,0.321734281713391,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0,0,0,0,0,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857
2018,pcpi_pch,0,bvar_qu,0.0898348719651387,0.0271542326453001,0.0301158693589468,0.0325647699608917,0.414021295507604,0.421326060345274,0.38551981183601,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,1,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1
2019,pcpi_pch,0,bvar_qu,0.089967225550882,0.0290356175985684,0.0169871072672344,0.0439445006850793,0.407085709026073,0.527745699687754,0.420400890929192,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1
2020,pcpi_pch,0,bvar_qu,0.171732305414339,0.108608784150349,0.00150184063914409,0.0616216806248463,0.75753648541524,1.31460947564059,0.897223079851937,0,0,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
