target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2018,ngdp_rpch,1.5,rolling window,absolute,ar_bic,0.775940857629441,0.597668778175231,0,0.17827207945421,3.08214625073,5.16297508489191,3.80342531031009,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1.5,rolling window,absolute,ar_bic,0.908330259540043,0.596712311478799,0,0.311617948061243,3.58941628680873,5.78400513608743,4.34203157455119,0,0,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1.5,rolling window,absolute,ar_bic,7.79886040496117,0.62220513402362,0,7.17665527093755,32.6557327288631,67.8554559282315,44.2365533677824,0,0,0,0,0,0,0,0,0.142857142857143,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1.5,rolling window,absolute,ar_bic,3.80913246171193,0.476507327767743,3.33262513394419,0,16.043553916252,31.4974801464753,20.6920022433926,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
2022,ngdp_rpch,1.5,rolling window,absolute,ar_bic,0.703087938922085,0.477885623793553,0.165206332248536,0.0599959828799967,3.1038834337195,3.99371142679547,3.2720393543728,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
2023,ngdp_rpch,1.5,rolling window,absolute,ar_bic,1.09915836873981,0.571666747390357,0,0.527491621349449,4.60961050394654,6.28027892507005,5.33653085827189,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2013,pcpi_pch,0,rolling window,absolute,ar_bic,0.0890854731649504,0.059523935706119,0.00705261090125601,0.0225089265575753,0.391047809045293,0.724452388357888,0.448608135749265,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2014,pcpi_pch,0,rolling window,absolute,ar_bic,0.133373330850976,0.0592990967117831,0,0.0740742341391933,0.591028876137608,0.969520794079134,0.628887255600618,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2015,pcpi_pch,0,rolling window,absolute,ar_bic,0.13062405697032,0.0513750737117681,0,0.0792489832585517,0.575821609377541,0.915185503707711,0.62257868313672,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,0,rolling window,absolute,ar_bic,0.0791329732416386,0.0536804207802258,0.0125494170134639,0.0129031354479489,0.347139192539158,0.537255413392562,0.378664104276472,0,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1
2017,pcpi_pch,0,rolling window,absolute,ar_bic,0.064975371374036,0.0511398386880287,0.0131838817534584,0.000651650932548892,0.298070149016946,0.453610323567237,0.326671265432206,0,0.142857142857143,0.285714285714286,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2018,pcpi_pch,0,rolling window,absolute,ar_bic,0.0872865164763231,0.0602645064610835,0.0128649558371849,0.0141570541780547,0.332553950206802,0.607261709131877,0.426819594925425,0,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0.857142857142857,1,1,1,0,0,0,0,0.142857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1
2019,pcpi_pch,0,rolling window,absolute,ar_bic,0.0846860302594495,0.0631384316370853,0.0110513446995268,0.0104962539228373,0.353789819118343,0.584821550439475,0.419844951191552,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,1,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1
2020,pcpi_pch,0,rolling window,absolute,ar_bic,0.11380927735627,0.0459010379411818,0.0273998406160892,0.0405083987989994,0.49742532201267,0.687213709105026,0.522409778841244,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2021,pcpi_pch,0,rolling window,absolute,ar_bic,0.216220400305277,0.0513921162946383,0.164828284010639,0,0.943934734306383,1.2980143444806,1.02916864344458,0,0,0,0,0,0,0,0.166666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.666666666666667
2022,pcpi_pch,0,rolling window,absolute,ar_bic,0.95759177938277,0.0556920968240713,0.901899682558699,0,3.90409113428046,8.80944147883375,5.69998433287188,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333
2023,pcpi_pch,0,rolling window,absolute,ar_bic,0.199542660018587,0.057091481592727,0.132620052687598,0.00983112573826197,0.860135027349143,1.37181376763531,0.927061067367934,0,0,0,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.666666666666667,0,0,0,0,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667
2013,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.223519422116171,0.123515061761868,0.0795670034628417,0.0204373568914619,0.999890037612913,1.79627951705012,1.14878785690559,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2014,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.306848855325187,0.110426368194425,0.137574143308557,0.0588483438222051,1.27786448983372,2.23084366913616,1.55663810284598,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2015,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.272336428383869,0.108643819900182,0.160841960552821,0.00285064793086564,1.22272564366234,1.79040037481137,1.303262131902,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714
2016,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.26013883442279,0.105631449279663,0.152669964235558,0.00183742090756981,1.13453691876543,1.64506111737486,1.22916779856818,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714
2017,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.208116012868483,0.107636292715683,0.0229900784182535,0.077489641734546,0.894739412149354,1.51960355523358,1.05597954953281,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2018,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.258456632593706,0.113661347635054,0.0980252264591464,0.0467700584995058,1.16272676760065,1.16204021453009,1.12390214399311,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1
2019,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.213496160096746,0.118523121630952,0.094309508112016,0.000663530353777554,0.943267072596922,1.4308687982558,1.04143778019621,0,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857
2020,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.465770857781633,0.117397042340875,0,0.348373815440758,2.09863571621926,2.48029882073752,1.99601729655399,0,0,0,0,0,0,0.142857142857143,0.428571428571429,0.714285714285714,0.285714285714286,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.975479664758038,0.125519441995192,0.849960222762847,0,4.17446995815398,7.06131108091003,5.03805903920528,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667
2022,pcpi_pch,0.5,rolling window,absolute,ar_bic,1.74548388013349,0.146311602758598,1.59917227737489,0,7.2405830831454,14.573198627593,9.83700637258169,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333
2023,pcpi_pch,0.5,rolling window,absolute,ar_bic,0.493064391614556,0.142404676337089,0.00467997906541815,0.345979736212049,2.19107668398149,3.83544489265061,2.53423089214851,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1
2013,pcpi_pch,1,rolling window,absolute,ar_bic,0.533823758579883,0.253164211441506,0.0139453742031681,0.266714172935209,2.34653317870551,3.83223819801864,2.6760221521542,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2014,pcpi_pch,1,rolling window,absolute,ar_bic,0.632186422175912,0.248511962969715,0.0231020951885519,0.360572364017645,2.69927093794215,4.37946066161723,3.05781722539775,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1
2015,pcpi_pch,1,rolling window,absolute,ar_bic,1.094413332254,0.245242073175937,0,0.849171259078067,4.79135241715513,6.50440140112966,5.18053587729377,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1,rolling window,absolute,ar_bic,0.471569021687126,0.268742307415658,0.000608341402901683,0.202218372868566,2.00369466032641,2.99765293513111,2.1642519999409,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,1,1,0,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2017,pcpi_pch,1,rolling window,absolute,ar_bic,0.355446426064699,0.300225495988601,0.0552209300760985,0,1.50253272966035,3.11159494877521,1.90009321516582,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,0,0,0,0,0,0,0,0,0,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1
2018,pcpi_pch,1,rolling window,absolute,ar_bic,0.414940185068996,0.321721896099464,0.0914618883813838,0.00175640058814857,1.84641263505527,3.11159494877521,2.10406364532667,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,0,0,0,0,0,0,0,0,0.142857142857143,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1
2019,pcpi_pch,1,rolling window,absolute,ar_bic,0.677542331082462,0.291378786036944,0,0.386163545045519,2.98425681062451,3.12765365477292,2.93855281539686,0,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1,rolling window,absolute,ar_bic,0.781424259908628,0.271189884662358,0,0.51023437524627,3.35684714085388,4.29631583271076,3.61312420116436,0,0,0,0,0,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1,rolling window,absolute,ar_bic,1.52103299872234,0.322433299204336,1.198599699518,0,6.65096890504878,9.89260683456426,7.55287643830322,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5
2022,pcpi_pch,1,rolling window,absolute,ar_bic,3.58504646237353,0.310810933862904,3.27423552851063,0,14.8746441407825,29.9559091918936,20.4294056341744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,pcpi_pch,1,rolling window,absolute,ar_bic,1.04619414376411,0.336362543944393,0,0.709831599819717,4.49702200051303,6.35523558056001,4.91247543597449,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2013,pcpi_pch,1.5,rolling window,absolute,ar_bic,0.944787192243128,0.320650439452554,0,0.624136752790574,4.14458019882268,5.2481435855764,4.21959346258741,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1
